year,state_abbr,county_clean,measure_type,value_numeric
2022,UT,Morgan County,Total Ag Land (Incl Buildings),2791
2022,UT,Rich County,Total Ag Land (Incl Buildings),1451
2022,UT,Salt Lake County,Total Ag Land (Incl Buildings),13993
2022,UT,Tooele County,Total Ag Land (Incl Buildings),3447
2022,UT,Weber County,Total Ag Land (Incl Buildings),18674
2022,UT,Beaver County,Total Ag Land (Incl Buildings),3779
2022,UT,Garfield County,Total Ag Land (Incl Buildings),4398
2022,UT,Iron County,Total Ag Land (Incl Buildings),3525
2022,UT,Kane County,Total Ag Land (Incl Buildings),4475
2022,UT,Piute County,Total Ag Land (Incl Buildings),4020
2022,UT,Washington County,Total Ag Land (Incl Buildings),8684
2022,UT,Wayne County,Total Ag Land (Incl Buildings),10311
2022,VT,Addison County,Total Ag Land (Incl Buildings),3832
2022,VT,Bennington County,Total Ag Land (Incl Buildings),4177
2022,VT,Caledonia County,Total Ag Land (Incl Buildings),3395
2022,VT,Chittenden County,Total Ag Land (Incl Buildings),6230
2022,VT,Essex County,Total Ag Land (Incl Buildings),2357
2022,VT,Franklin County,Total Ag Land (Incl Buildings),3906
2022,VT,Grand Isle County,Total Ag Land (Incl Buildings),7445
2022,VT,Lamoille County,Total Ag Land (Incl Buildings),3508
2022,VT,Orange County,Total Ag Land (Incl Buildings),4431
2022,VT,Orleans County,Total Ag Land (Incl Buildings),3763
2022,VT,Rutland County,Total Ag Land (Incl Buildings),3393
2022,VT,Washington County,Total Ag Land (Incl Buildings),5057
2022,VT,Windham County,Total Ag Land (Incl Buildings),5142
2022,VT,Windsor County,Total Ag Land (Incl Buildings),4863
2022,VA,Albemarle County,Total Ag Land (Incl Buildings),9048
2022,VA,Amelia County,Total Ag Land (Incl Buildings),4304
2022,VA,Amherst County,Total Ag Land (Incl Buildings),5795
2022,VA,Appomattox County,Total Ag Land (Incl Buildings),3591
2022,VA,Bedford County,Total Ag Land (Incl Buildings),5539
2022,VA,Buckingham County,Total Ag Land (Incl Buildings),4400
2022,VA,Campbell County,Total Ag Land (Incl Buildings),3656
2022,VA,Caroline County,Total Ag Land (Incl Buildings),4710
2022,VA,Chesterfield County,Total Ag Land (Incl Buildings),8136
2022,VA,Cumberland County,Total Ag Land (Incl Buildings),4678
2022,VA,Fluvanna County,Total Ag Land (Incl Buildings),4915
2022,VA,Goochland County,Total Ag Land (Incl Buildings),7139
2022,VA,Greene County,Total Ag Land (Incl Buildings),8303
2022,VA,Hanover County,Total Ag Land (Incl Buildings),6759
2022,VA,Henrico County,Total Ag Land (Incl Buildings),7750
2022,VA,Louisa County,Total Ag Land (Incl Buildings),5625
2022,VA,Nelson County,Total Ag Land (Incl Buildings),5566
2022,VA,Orange County,Total Ag Land (Incl Buildings),6611
2022,VA,Powhatan County,Total Ag Land (Incl Buildings),6616
2022,VA,Prince Edward County,Total Ag Land (Incl Buildings),4021
2022,VA,Spotsylvania County,Total Ag Land (Incl Buildings),7739
2022,VA,Accomack County,Total Ag Land (Incl Buildings),5045
2022,VA,Charles City County,Total Ag Land (Incl Buildings),4221
2022,VA,Essex County,Total Ag Land (Incl Buildings),4252
2022,VA,Gloucester County,Total Ag Land (Incl Buildings),6053
2022,VA,James City County,Total Ag Land (Incl Buildings),10715
2022,VA,King And Queen County,Total Ag Land (Incl Buildings),3460
2022,VA,King George County,Total Ag Land (Incl Buildings),6250
2022,VA,King William County,Total Ag Land (Incl Buildings),4203
2022,VA,Lancaster County,Total Ag Land (Incl Buildings),5252
2022,VA,Mathews County,Total Ag Land (Incl Buildings),6440
2022,VA,Middlesex County,Total Ag Land (Incl Buildings),4041
2022,VA,New Kent County,Total Ag Land (Incl Buildings),5501
2022,VA,Northampton County,Total Ag Land (Incl Buildings),4745
2022,VA,Northumberland County,Total Ag Land (Incl Buildings),3890
2022,VA,Richmond County,Total Ag Land (Incl Buildings),3544
2022,VA,Westmoreland County,Total Ag Land (Incl Buildings),5735
2022,VA,York County,Total Ag Land (Incl Buildings),16424
2022,VA,Arlington County,Total Ag Land (Incl Buildings),150000
2022,VA,Clarke County,Total Ag Land (Incl Buildings),9610
2022,VA,Culpeper County,Total Ag Land (Incl Buildings),7957
2022,VA,Fairfax County,Total Ag Land (Incl Buildings),17494
2022,VA,Fauquier County,Total Ag Land (Incl Buildings),7962
2022,VA,Frederick County,Total Ag Land (Incl Buildings),7861
2022,VA,Loudoun County,Total Ag Land (Incl Buildings),12276
2022,VA,Madison County,Total Ag Land (Incl Buildings),6994
2022,VA,Page County,Total Ag Land (Incl Buildings),8837
2022,VA,Prince William County,Total Ag Land (Incl Buildings),12336
2022,VA,Rappahannock County,Total Ag Land (Incl Buildings),7465
2022,VA,Rockingham County,Total Ag Land (Incl Buildings),9531
2022,VA,Shenandoah County,Total Ag Land (Incl Buildings),7334
2022,VA,Stafford County,Total Ag Land (Incl Buildings),16854
2022,VA,Warren County,Total Ag Land (Incl Buildings),8337
2022,VA,Brunswick County,Total Ag Land (Incl Buildings),2749
2022,VA,Chesapeake City County,Total Ag Land (Incl Buildings),5707
2022,VA,Dinwiddie County,Total Ag Land (Incl Buildings),3339
2022,VA,Greensville County,Total Ag Land (Incl Buildings),2861
2022,VA,Isle Of Wight County,Total Ag Land (Incl Buildings),3877
2022,VA,Mecklenburg County,Total Ag Land (Incl Buildings),3268
2022,VA,Prince George County,Total Ag Land (Incl Buildings),4187
2022,VA,Southampton County,Total Ag Land (Incl Buildings),3618
2022,VA,Suffolk City County,Total Ag Land (Incl Buildings),4816
2022,VA,Surry County,Total Ag Land (Incl Buildings),2949
2022,VA,Sussex County,Total Ag Land (Incl Buildings),2861
2022,VA,Virginia Beach City County,Total Ag Land (Incl Buildings),8304
2022,VA,Charlotte County,Total Ag Land (Incl Buildings),3223
2022,VA,Franklin County,Total Ag Land (Incl Buildings),4475
2022,VA,Halifax County,Total Ag Land (Incl Buildings),3199
2022,VA,Henry County,Total Ag Land (Incl Buildings),3027
2022,VA,Lunenburg County,Total Ag Land (Incl Buildings),3724
2022,VA,Nottoway County,Total Ag Land (Incl Buildings),4440
2022,VA,Patrick County,Total Ag Land (Incl Buildings),3929
2022,VA,Pittsylvania County,Total Ag Land (Incl Buildings),3197
2022,VA,Bland County,Total Ag Land (Incl Buildings),2949
2022,VA,Buchanan County,Total Ag Land (Incl Buildings),4490
2022,VA,Carroll County,Total Ag Land (Incl Buildings),3866
2022,VA,Dickenson County,Total Ag Land (Incl Buildings),2612
2022,VA,Floyd County,Total Ag Land (Incl Buildings),4519
2022,VA,Giles County,Total Ag Land (Incl Buildings),3670
2022,VA,Grayson County,Total Ag Land (Incl Buildings),4673
2022,VA,Lee County,Total Ag Land (Incl Buildings),3526
2022,VA,Montgomery County,Total Ag Land (Incl Buildings),5743
2022,VA,Pulaski County,Total Ag Land (Incl Buildings),3976
2022,VA,Russell County,Total Ag Land (Incl Buildings),3381
2022,VA,Scott County,Total Ag Land (Incl Buildings),3600
2022,VA,Smyth County,Total Ag Land (Incl Buildings),3971
2022,VA,Tazewell County,Total Ag Land (Incl Buildings),3488
2022,VA,Washington County,Total Ag Land (Incl Buildings),5621
2022,VA,Wise County,Total Ag Land (Incl Buildings),3671
2022,VA,Wythe County,Total Ag Land (Incl Buildings),4284
2022,VA,Alleghany County,Total Ag Land (Incl Buildings),3293
2022,VA,Augusta County,Total Ag Land (Incl Buildings),7594
2022,VA,Bath County,Total Ag Land (Incl Buildings),4314
2022,VA,Botetourt County,Total Ag Land (Incl Buildings),5457
2022,VA,Craig County,Total Ag Land (Incl Buildings),4219
2022,VA,Highland County,Total Ag Land (Incl Buildings),3382
2022,VA,Roanoke County,Total Ag Land (Incl Buildings),6876
2022,VA,Rockbridge County,Total Ag Land (Incl Buildings),5763
2022,WA,Benton County,Total Ag Land (Incl Buildings),4153
2022,WA,Chelan County,Total Ag Land (Incl Buildings),18894
2022,WA,Kittitas County,Total Ag Land (Incl Buildings),4287
2022,WA,Klickitat County,Total Ag Land (Incl Buildings),2482
2022,WA,Okanogan County,Total Ag Land (Incl Buildings),1929
2022,WA,Yakima County,Total Ag Land (Incl Buildings),2782
2022,WA,Adams County,Total Ag Land (Incl Buildings),2133
2022,WA,Douglas County,Total Ag Land (Incl Buildings),2784
2022,WA,Franklin County,Total Ag Land (Incl Buildings),5182
2022,WA,Grant County,Total Ag Land (Incl Buildings),5216
2022,WA,Lincoln County,Total Ag Land (Incl Buildings),1603
2022,WA,Ferry County,Total Ag Land (Incl Buildings),929
2022,WA,Pend Oreille County,Total Ag Land (Incl Buildings),3486
2022,WA,Spokane County,Total Ag Land (Incl Buildings),4951
2022,WA,Stevens County,Total Ag Land (Incl Buildings),2014
2022,WA,Asotin County,Total Ag Land (Incl Buildings),1820
2022,WA,Columbia County,Total Ag Land (Incl Buildings),2280
2022,WA,Garfield County,Total Ag Land (Incl Buildings),1814
2022,WA,Walla Walla County,Total Ag Land (Incl Buildings),3786
2022,WA,Whitman County,Total Ag Land (Incl Buildings),2528
2022,WA,Clallam County,Total Ag Land (Incl Buildings),19353
2022,WA,Clark County,Total Ag Land (Incl Buildings),18755
2022,WA,Cowlitz County,Total Ag Land (Incl Buildings),10824
2022,WA,Grays Harbor County,Total Ag Land (Incl Buildings),3727
2022,WA,Island County,Total Ag Land (Incl Buildings),16100
2022,WA,Jefferson County,Total Ag Land (Incl Buildings),13294
2022,WA,King County,Total Ag Land (Incl Buildings),38716
2022,WA,Kitsap County,Total Ag Land (Incl Buildings),50663
2022,WA,Lewis County,Total Ag Land (Incl Buildings),9421
2022,WA,Mason County,Total Ag Land (Incl Buildings),7916
2022,WA,Pacific County,Total Ag Land (Incl Buildings),5238
2022,WA,Pierce County,Total Ag Land (Incl Buildings),28343
2022,WA,San Juan County,Total Ag Land (Incl Buildings),12320
2022,WA,Skagit County,Total Ag Land (Incl Buildings),14280
2022,WA,Skamania County,Total Ag Land (Incl Buildings),15564
2022,WA,Snohomish County,Total Ag Land (Incl Buildings),22374
2022,WA,Thurston County,Total Ag Land (Incl Buildings),17717
2022,WA,Wahkiakum County,Total Ag Land (Incl Buildings),6630
2022,WA,Whatcom County,Total Ag Land (Incl Buildings),20475
2022,WV,Berkeley County,Total Ag Land (Incl Buildings),7055
2022,WV,Grant County,Total Ag Land (Incl Buildings),3008
2022,WV,Greenbrier County,Total Ag Land (Incl Buildings),3317
2022,WV,Hampshire County,Total Ag Land (Incl Buildings),3713
2022,WV,Hardy County,Total Ag Land (Incl Buildings),4212
2022,WV,Jefferson County,Total Ag Land (Incl Buildings),7118
2022,WV,Mineral County,Total Ag Land (Incl Buildings),3232
2022,WV,Monroe County,Total Ag Land (Incl Buildings),3501
2022,WV,Morgan County,Total Ag Land (Incl Buildings),5715
2022,WV,Pendleton County,Total Ag Land (Incl Buildings),3163
2022,WV,Pocahontas County,Total Ag Land (Incl Buildings),3089
2022,WV,Randolph County,Total Ag Land (Incl Buildings),2785
2022,WV,Summers County,Total Ag Land (Incl Buildings),2702
2022,WV,Tucker County,Total Ag Land (Incl Buildings),3965
2022,WV,Barbour County,Total Ag Land (Incl Buildings),2673
2022,WV,Brooke County,Total Ag Land (Incl Buildings),4024
2022,WV,Doddridge County,Total Ag Land (Incl Buildings),2479
2022,WV,Hancock County,Total Ag Land (Incl Buildings),4294
2022,WV,Harrison County,Total Ag Land (Incl Buildings),3496
2022,WV,Lewis County,Total Ag Land (Incl Buildings),2652
2022,WV,Marion County,Total Ag Land (Incl Buildings),3858
2022,WV,Marshall County,Total Ag Land (Incl Buildings),3668
2022,WV,Monongalia County,Total Ag Land (Incl Buildings),5944
2022,WV,Ohio County,Total Ag Land (Incl Buildings),4459
2022,WV,Pleasants County,Total Ag Land (Incl Buildings),3209
2022,WV,Preston County,Total Ag Land (Incl Buildings),3218
2022,WV,Ritchie County,Total Ag Land (Incl Buildings),2306
2022,WV,Taylor County,Total Ag Land (Incl Buildings),4194
2022,WV,Tyler County,Total Ag Land (Incl Buildings),2816
2022,WV,Upshur County,Total Ag Land (Incl Buildings),3215
2022,WV,Wetzel County,Total Ag Land (Incl Buildings),2290
2022,WV,Wood County,Total Ag Land (Incl Buildings),4290
2022,WV,Boone County,Total Ag Land (Incl Buildings),2129
2022,WV,Braxton County,Total Ag Land (Incl Buildings),1813
2022,WV,Cabell County,Total Ag Land (Incl Buildings),5367
2022,WV,Calhoun County,Total Ag Land (Incl Buildings),1800
2022,WV,Clay County,Total Ag Land (Incl Buildings),2599
2022,WV,Fayette County,Total Ag Land (Incl Buildings),4123
2022,WV,Gilmer County,Total Ag Land (Incl Buildings),2104
2022,WV,Jackson County,Total Ag Land (Incl Buildings),2620
2022,WV,Kanawha County,Total Ag Land (Incl Buildings),3883
2022,WV,Lincoln County,Total Ag Land (Incl Buildings),2003
2022,WV,Logan County,Total Ag Land (Incl Buildings),3077
2022,WV,Mason County,Total Ag Land (Incl Buildings),2972
2022,WV,Mcdowell County,Total Ag Land (Incl Buildings),4027
2022,WV,Mercer County,Total Ag Land (Incl Buildings),2733
2022,WV,Mingo County,Total Ag Land (Incl Buildings),1361
2022,WV,Nicholas County,Total Ag Land (Incl Buildings),3066
2022,WV,Putnam County,Total Ag Land (Incl Buildings),3285
2022,WV,Raleigh County,Total Ag Land (Incl Buildings),4225
2022,WV,Roane County,Total Ag Land (Incl Buildings),2057
2022,WV,Wayne County,Total Ag Land (Incl Buildings),2644
2022,WV,Webster County,Total Ag Land (Incl Buildings),1960
2022,WV,Wirt County,Total Ag Land (Incl Buildings),2622
2022,WV,Wyoming County,Total Ag Land (Incl Buildings),3991
2022,WI,Adams County,Total Ag Land (Incl Buildings),5155
2022,WI,Green Lake County,Total Ag Land (Incl Buildings),7669
2022,WI,Juneau County,Total Ag Land (Incl Buildings),4941
2022,WI,Marquette County,Total Ag Land (Incl Buildings),5060
2022,WI,Portage County,Total Ag Land (Incl Buildings),4888
2022,WI,Waupaca County,Total Ag Land (Incl Buildings),5611
2022,WI,Waushara County,Total Ag Land (Incl Buildings),4925
2022,WI,Wood County,Total Ag Land (Incl Buildings),4417
2022,WI,Brown County,Total Ag Land (Incl Buildings),9088
2022,WI,Calumet County,Total Ag Land (Incl Buildings),8232
2022,WI,Door County,Total Ag Land (Incl Buildings),5846
2022,WI,Fond Du Lac County,Total Ag Land (Incl Buildings),7870
2022,WI,Kewaunee County,Total Ag Land (Incl Buildings),7465
2022,WI,Manitowoc County,Total Ag Land (Incl Buildings),7751
2022,WI,Outagamie County,Total Ag Land (Incl Buildings),7559
2022,WI,Sheboygan County,Total Ag Land (Incl Buildings),8332
2022,WI,Winnebago County,Total Ag Land (Incl Buildings),8641
2022,WI,Ashland County,Total Ag Land (Incl Buildings),3235
2022,WI,Clark County,Total Ag Land (Incl Buildings),5034
2022,WI,Iron County,Total Ag Land (Incl Buildings),4086
2022,WI,Lincoln County,Total Ag Land (Incl Buildings),3790
2022,WI,Marathon County,Total Ag Land (Incl Buildings),5576
2022,WI,Oneida County,Total Ag Land (Incl Buildings),5553
2022,WI,Price County,Total Ag Land (Incl Buildings),3063
2022,WI,Taylor County,Total Ag Land (Incl Buildings),3710
2022,WI,Vilas County,Total Ag Land (Incl Buildings),NA
2022,WI,Florence County,Total Ag Land (Incl Buildings),3734
2022,WI,Forest County,Total Ag Land (Incl Buildings),4747
2022,WI,Langlade County,Total Ag Land (Incl Buildings),3988
2022,WI,Marinette County,Total Ag Land (Incl Buildings),5176
2022,WI,Menominee County,Total Ag Land (Incl Buildings),NA
2022,WI,Oconto County,Total Ag Land (Incl Buildings),5367
2022,WI,Shawano County,Total Ag Land (Incl Buildings),5983
2022,WI,Barron County,Total Ag Land (Incl Buildings),4336
2022,WI,Bayfield County,Total Ag Land (Incl Buildings),2812
2022,WI,Burnett County,Total Ag Land (Incl Buildings),3584
2022,WI,Chippewa County,Total Ag Land (Incl Buildings),4325
2022,WI,Douglas County,Total Ag Land (Incl Buildings),2828
2022,WI,Polk County,Total Ag Land (Incl Buildings),4618
2022,WI,Rusk County,Total Ag Land (Incl Buildings),3399
2022,WI,Sawyer County,Total Ag Land (Incl Buildings),3335
2022,WI,Washburn County,Total Ag Land (Incl Buildings),3842
2022,WI,Columbia County,Total Ag Land (Incl Buildings),7544
2022,WI,Dane County,Total Ag Land (Incl Buildings),9427
2022,WI,Dodge County,Total Ag Land (Incl Buildings),7275
2022,WI,Green County,Total Ag Land (Incl Buildings),6890
2022,WI,Jefferson County,Total Ag Land (Incl Buildings),7967
2022,WI,Rock County,Total Ag Land (Incl Buildings),8459
2022,WI,Kenosha County,Total Ag Land (Incl Buildings),8832
2022,WI,Milwaukee County,Total Ag Land (Incl Buildings),25512
2022,WI,Ozaukee County,Total Ag Land (Incl Buildings),8047
2022,WI,Racine County,Total Ag Land (Incl Buildings),9656
2022,WI,Walworth County,Total Ag Land (Incl Buildings),8759
2022,WI,Washington County,Total Ag Land (Incl Buildings),9471
2022,WI,Waukesha County,Total Ag Land (Incl Buildings),8589
2022,WI,Crawford County,Total Ag Land (Incl Buildings),4494
2022,WI,Grant County,Total Ag Land (Incl Buildings),6306
2022,WI,Iowa County,Total Ag Land (Incl Buildings),6393
2022,WI,Lafayette County,Total Ag Land (Incl Buildings),7655
2022,WI,Richland County,Total Ag Land (Incl Buildings),4770
2022,WI,Sauk County,Total Ag Land (Incl Buildings),6278
2022,WI,Vernon County,Total Ag Land (Incl Buildings),5236
2022,WI,Buffalo County,Total Ag Land (Incl Buildings),5134
2022,WI,Dunn County,Total Ag Land (Incl Buildings),4904
2022,WI,Eau Claire County,Total Ag Land (Incl Buildings),6093
2022,WI,Jackson County,Total Ag Land (Incl Buildings),4363
2022,WI,La Crosse County,Total Ag Land (Incl Buildings),6527
2022,WI,Monroe County,Total Ag Land (Incl Buildings),5240
2022,WI,Pepin County,Total Ag Land (Incl Buildings),5613
2022,WI,Pierce County,Total Ag Land (Incl Buildings),5863
2022,WI,St Croix County,Total Ag Land (Incl Buildings),6451
2022,WI,Trempealeau County,Total Ag Land (Incl Buildings),4892
2022,WY,Campbell County,Total Ag Land (Incl Buildings),959
2022,WY,Crook County,Total Ag Land (Incl Buildings),1776
2022,WY,Johnson County,Total Ag Land (Incl Buildings),1165
2022,WY,Sheridan County,Total Ag Land (Incl Buildings),1582
2022,WY,Weston County,Total Ag Land (Incl Buildings),953
2022,WY,Big Horn County,Total Ag Land (Incl Buildings),2313
2022,WY,Fremont County,Total Ag Land (Incl Buildings),1882
2022,WY,Hot Springs County,Total Ag Land (Incl Buildings),823
2022,WY,Park County,Total Ag Land (Incl Buildings),2842
2022,WY,Washakie County,Total Ag Land (Incl Buildings),1623
2022,WY,Albany County,Total Ag Land (Incl Buildings),1040
2022,WY,Carbon County,Total Ag Land (Incl Buildings),971
2022,WY,Natrona County,Total Ag Land (Incl Buildings),825
2022,WY,Sweetwater County,Total Ag Land (Incl Buildings),387
2022,WY,Converse County,Total Ag Land (Incl Buildings),709
2022,WY,Goshen County,Total Ag Land (Incl Buildings),1871
2022,WY,Laramie County,Total Ag Land (Incl Buildings),2003
2022,WY,Niobrara County,Total Ag Land (Incl Buildings),791
2022,WY,Platte County,Total Ag Land (Incl Buildings),1028
2022,WY,Lincoln County,Total Ag Land (Incl Buildings),3963
2022,WY,Sublette County,Total Ag Land (Incl Buildings),2038
2022,WY,Teton County,Total Ag Land (Incl Buildings),11792
