cbsa_code,county,state,loan_limit,longitude,latitude
33420,Palo Pinto County,TX,832750,-98.3186,32.7706
13140,Orange County,TX,832750,-93.8955,30.1075
11100,Oldham County,TX,832750,-102.6039,35.4003
99999,Ochiltree County,TX,832750,-100.8158,36.2819
18580,Nueces County,TX,832750,-97.6629,27.7778
45020,Nolan County,TX,832750,-100.4063,32.3092
99999,Newton County,TX,832750,-93.745,30.7161
18620,Navarro County,TX,832750,-96.4755,32.0628
34860,Nacogdoches County,TX,832750,-94.5952,31.5347
99999,Motley County,TX,832750,-100.7798,34.0728
34420,Morris County,TX,832750,-94.7341,33.1234
20300,Moore County,TX,832750,-101.8929,35.8374
26420,Montgomery County,TX,832750,-95.5146,30.3293
99999,Montague County,TX,832750,-97.732,33.7131
99999,Mitchell County,TX,832750,-100.9214,32.2991
99999,Mills County,TX,832750,-98.6518,31.4778
99999,Milam County,TX,832750,-96.9758,30.7849
33260,Midland County,TX,832750,-102.0316,31.8364
99999,Menard County,TX,832750,-99.8004,30.9164
41700,Medina County,TX,832750,-99.1087,29.4024
99999,Mcmullen County,TX,832750,-98.5677,28.3555
47380,Mclennan County,TX,832750,-97.2004,31.5514
99999,Mcculloch County,TX,832750,-99.3467,31.217
20580,Maverick County,TX,832750,-100.2812,28.6426
13060,Matagorda County,TX,832750,-95.9122,28.8246
99999,Mason County,TX,832750,-99.2239,30.7183
33260,Martin County,TX,832750,-101.9515,32.299
99999,Marion County,TX,832750,-94.3622,32.7826
99999,Madison County,TX,832750,-95.9474,30.9585
31180,Lynn County,TX,832750,-101.8167,33.179
31180,Lubbock County,TX,832750,-101.8206,33.6145
99999,Loving County,TX,832750,-103.5679,31.826
99999,Llano County,TX,832750,-98.6891,30.704
99999,Live Oak County,TX,832750,-98.1422,28.4249
99999,Lipscomb County,TX,832750,-100.2732,36.3128
99999,Limestone County,TX,832750,-96.5516,31.5165
26420,Liberty County,TX,832750,-94.8629,30.1848
99999,Leon County,TX,832750,-95.9962,31.3146
99999,Lee County,TX,832750,-96.8887,30.2949
99999,Lavaca County,TX,832750,-96.8972,29.3566
28660,Lampasas County,TX,832750,-98.2864,31.2393
99999,Lamb County,TX,832750,-102.3518,34.0888
37580,Lamar County,TX,832750,-95.5832,33.6614
99999,La Salle County,TX,832750,-99.0981,28.301
99999,Knox County,TX,832750,-99.7337,33.6159
28780,Kleberg County,TX,832750,-97.9022,27.4227
99999,Kinney County,TX,832750,-100.4105,29.3544
99999,King County,TX,832750,-100.2558,33.6116
99999,Kimble County,TX,832750,-99.7102,30.4915
28500,Kerr County,TX,832750,-99.3054,30.0494
99999,Kent County,TX,832750,-100.7781,33.1797
99999,Kenedy County,TX,832750,-97.7741,26.9412
41700,Kendall County,TX,832750,-98.6715,29.93
19100,Kaufman County,TX,832750,-96.2991,32.5982
99999,Karnes County,TX,832750,-97.9006,28.9476
10180,Jones County,TX,832750,-99.8789,32.7392
19100,Johnson County,TX,832750,-97.3509,32.3415
10860,Jim Wells County,TX,832750,-98.0873,27.659
99999,Jim Hogg County,TX,832750,-98.7105,27.0717
13140,Jefferson County,TX,832750,-94.1418,29.8764
99999,Jeff Davis County,TX,832750,-104.158,30.761
99999,Jasper County,TX,832750,-93.9986,30.7013
99999,Jackson County,TX,832750,-96.562,28.9696
99999,Jack County,TX,832750,-98.1705,33.2355
41660,Irion County,TX,832750,-100.9812,31.3054
14420,Hutchinson County,TX,832750,-101.3545,35.8101
19100,Hunt County,TX,832750,-96.0795,33.1232
21340,Hudspeth County,TX,832750,-105.4233,31.3165
13700,Howard County,TX,832750,-101.4356,32.2992
99999,Houston County,TX,832750,-95.4349,31.26
44860,Hopkins County,TX,832750,-95.5852,33.1751
24180,Hood County,TX,832750,-97.8161,32.3932
31180,Hockley County,TX,832750,-102.3431,33.6124
99999,Hill County,TX,832750,-97.1227,31.9888
32580,Hidalgo County,TX,832750,-98.1887,26.3986
11980,Henderson County,TX,832750,-95.8182,32.1827
99999,Hemphill County,TX,832750,-100.2707,35.8244
12420,Hays County,TX,832750,-98.0268,30.065
99999,Haskell County,TX,832750,-99.7307,33.1786
99999,Hartley County,TX,832750,-102.602,35.852
30980,Harrison County,TX,832750,-94.3724,32.5634
26420,Harris County,TX,832750,-95.389,29.8346
13140,Hardin County,TX,832750,-94.3867,30.3124
99999,Hardeman County,TX,832750,-99.7365,34.315
99999,Hansford County,TX,832750,-101.3546,36.2744
99999,Hamilton County,TX,832750,-98.0987,31.7167
99999,Hall County,TX,832750,-100.6806,34.534
38380,Hale County,TX,832750,-101.8263,34.068
41700,Guadalupe County,TX,832750,-97.9639,29.6123
99999,Grimes County,TX,832750,-95.9916,30.5451
30980,Gregg County,TX,832750,-94.8444,32.509
43300,Grayson County,TX,832750,-96.662,33.6831
37420,Gray County,TX,832750,-100.8124,35.3987
99999,Gonzales County,TX,832750,-97.5027,29.4484
47020,Goliad County,TX,832750,-97.4682,28.6571
99999,Glasscock County,TX,832750,-101.5209,31.8477
23240,Gillespie County,TX,832750,-98.9457,30.3291
31180,Garza County,TX,832750,-101.298,33.1798
26420,Galveston County,TX,832750,-95.0331,29.3824
99999,Gaines County,TX,832750,-102.6352,32.7355
99999,Frio County,TX,832750,-99.1075,28.8624
99999,Freestone County,TX,832750,-96.1581,31.7139
99999,Franklin County,TX,832750,-95.2164,33.179
26420,Fort Bend County,TX,832750,-95.746,29.5257
99999,Foard County,TX,832750,-99.7617,33.9777
38380,Floyd County,TX,832750,-101.303,34.069
99999,Fisher County,TX,832750,-100.4024,32.7425
99999,Fayette County,TX,832750,-96.9151,29.8921
14300,Fannin County,TX,832750,-96.1193,33.6132
47380,Falls County,TX,832750,-96.9393,31.2537
44500,Erath County,TX,832750,-98.2274,32.214
19100,Ellis County,TX,832750,-96.7619,32.3014
21340,El Paso County,TX,832750,-106.1718,31.6952
99999,Edwards County,TX,832750,-100.3478,29.9663
36220,Ector County,TX,832750,-102.5429,31.8599
99999,Eastland County,TX,832750,-98.8015,32.2936
99999,Duval County,TX,832750,-98.5174,27.6613
99999,Donley County,TX,832750,-100.8141,34.9669
99999,Dimmit County,TX,832750,-99.7548,28.4132
99999,Dickens County,TX,832750,-100.7789,33.6166
99999,Dewitt County,TX,832750,-97.3051,29.0996
19100,Denton County,TX,832750,-97.1156,33.2078
99999,Delta County,TX,832750,-95.7245,33.357
25820,Deaf Smith County,TX,832750,-102.6051,34.9635
99999,Dawson County,TX,832750,-101.9478,32.737
19100,Dallas County,TX,832750,-96.7774,32.7661
99999,Dallam County,TX,832750,-102.6022,36.2673
99999,Culberson County,TX,832750,-104.4978,31.3019
31180,Crosby County,TX,832750,-101.3,33.6161
99999,Crockett County,TX,832750,-101.3732,30.6879
99999,Crane County,TX,832750,-102.5403,31.3689
99999,Cottle County,TX,832750,-100.2829,34.0712
28660,Coryell County,TX,832750,-97.8008,31.394
23620,Cooke County,TX,832750,-97.2144,33.6877
99999,Concho County,TX,832750,-99.8577,31.3218
99999,Comanche County,TX,832750,-98.5993,31.9702
41700,Comal County,TX,832750,-98.2891,29.8168
99999,Colorado County,TX,832750,-96.5236,29.6055
99999,Collingsworth County,TX,832750,-100.2701,34.9674
19100,Collin County,TX,832750,-96.5676,33.1929
99999,Coleman County,TX,832750,-99.4612,31.7432
99999,Coke County,TX,832750,-100.5296,31.8934
31180,Cochran County,TX,832750,-102.8284,33.6054
48660,Clay County,TX,832750,-98.2007,33.81
99999,Childress County,TX,832750,-100.2067,34.5307
27380,Cherokee County,TX,832750,-95.1853,31.7826
26420,Chambers County,TX,832750,-94.5223,29.7071
99999,Castro County,TX,832750,-102.2618,34.5304
99999,Cass County,TX,832750,-94.3483,33.101
11100,Carson County,TX,832750,-101.3546,35.3997
34420,Camp County,TX,832750,-94.9935,32.99
15180,Cameron County,TX,832750,-97.5787,26.1073
10180,Callahan County,TX,832750,-99.3739,32.2983
38920,Calhoun County,TX,832750,-96.695,28.5138
12420,Caldwell County,TX,832750,-97.6266,29.8519
99999,Burnet County,TX,832750,-98.1859,30.7338
17780,Burleson County,TX,832750,-96.6354,30.5133
15220,Brown County,TX,832750,-98.958,31.7664
10860,Brooks County,TX,832750,-98.2019,27.0383
99999,Briscoe County,TX,832750,-101.2086,34.535
99999,Brewster County,TX,832750,-103.0823,29.8231
17780,Brazos County,TX,832750,-96.3806,30.6529
26420,Brazoria County,TX,832750,-95.5313,29.2123
45500,Bowie County,TX,832750,-94.3949,33.4761
47380,Bosque County,TX,832750,-97.6486,31.8982
99999,Borden County,TX,832750,-101.4322,32.7474
99999,Blanco County,TX,832750,-98.4077,30.2172
41700,Bexar County,TX,832750,-98.4722,29.4377
28660,Bell County,TX,832750,-97.51,31.0402
13300,Bee County,TX,832750,-97.7101,28.4248
99999,Baylor County,TX,832750,-99.2137,33.616
12420,Bastrop County,TX,832750,-97.3242,30.1035
41700,Bandera County,TX,832750,-99.2012,29.729
99999,Bailey County,TX,832750,-102.8295,34.0706
26420,Austin County,TX,832750,-96.275,29.8495
41700,Atascosa County,TX,832750,-98.5218,28.9347
11100,Armstrong County,TX,832750,-101.3572,34.9658
48660,Archer County,TX,832750,-98.6883,33.6138
18580,Aransas County,TX,832750,-96.8754,28.2209
31260,Angelina County,TX,832750,-94.6355,31.2769
11380,Andrews County,TX,832750,-102.6379,32.2885
37300,Anderson County,TX,832750,-95.6887,31.7951
18260,White County,TN,832750,-85.4543,35.9357
32280,Weakley County,TN,832750,-88.74,36.2879
99999,Wayne County,TN,832750,-87.7805,35.2527
27740,Washington County,TN,832750,-82.4879,36.2721
32660,Warren County,TN,832750,-85.7944,35.6737
99999,Van Buren County,TN,832750,-85.4578,35.6687
28940,Union County,TN,832750,-83.8313,36.2996
27740,Unicoi County,TN,832750,-82.474,36.1074
32820,Tipton County,TN,832750,-89.7605,35.5119
28700,Sullivan County,TN,832750,-82.3115,36.5041
17300,Stewart County,TN,832750,-87.8332,36.5021
32820,Shelby County,TN,832750,-89.8653,35.2037
42940,Sevier County,TN,832750,-83.5126,35.8034
16860,Sequatchie County,TN,832750,-85.3691,35.358
99999,Scott County,TN,832750,-84.5112,36.3837
28940,Roane County,TN,832750,-84.5457,35.8471
99999,Rhea County,TN,832750,-84.9146,35.6177
18260,Putnam County,TN,832750,-85.458,36.1421
17420,Polk County,TN,832750,-84.511,35.1357
99999,Pickett County,TN,832750,-85.1514,36.5158
99999,Perry County,TN,832750,-87.8588,35.6326
18260,Overton County,TN,832750,-85.3089,36.3423
46460,Obion County,TN,832750,-89.1733,36.3627
28940,Morgan County,TN,832750,-84.6653,36.1431
46100,Moore County,TN,832750,-86.3609,35.2676
17300,Montgomery County,TN,832750,-87.37,36.477
99999,Monroe County,TN,832750,-84.2156,35.4386
11940,Meigs County,TN,832750,-84.8014,35.5206
99999,Mcnairy County,TN,832750,-88.5778,35.1939
11940,Mcminn County,TN,832750,-84.6183,35.4432
30280,Marshall County,TN,832750,-86.778,35.484
16860,Marion County,TN,832750,-85.6252,35.1518
27180,Madison County,TN,832750,-88.8422,35.6097
28940,Loudon County,TN,832750,-84.2886,35.7566
22190,Lincoln County,TN,832750,-86.6012,35.1805
99999,Lewis County,TN,832750,-87.4866,35.5284
29980,Lawrence County,TN,832750,-87.3986,35.2321
99999,Lauderdale County,TN,832750,-89.649,35.7431
99999,Lake County,TN,832750,-89.4636,36.3439
28940,Knox County,TN,832750,-83.8971,35.9904
99999,Johnson County,TN,832750,-81.852,36.4379
34100,Jefferson County,TN,832750,-83.4658,36.0438
18260,Jackson County,TN,832750,-85.6655,36.3639
99999,Humphreys County,TN,832750,-87.7738,36.0246
99999,Houston County,TN,832750,-87.7325,36.2734
37540,Henry County,TN,832750,-88.3117,36.3112
99999,Henderson County,TN,832750,-88.4005,35.6209
99999,Haywood County,TN,832750,-89.2708,35.6097
28700,Hawkins County,TN,832750,-82.9469,36.4187
99999,Hardin County,TN,832750,-88.1772,35.2025
99999,Hardeman County,TN,832750,-88.9869,35.2109
99999,Hancock County,TN,832750,-83.2626,36.4929
16860,Hamilton County,TN,832750,-85.1533,35.2216
34100,Hamblen County,TN,832750,-83.2706,36.2136
99999,Grundy County,TN,832750,-85.6861,35.3737
24620,Greene County,TN,832750,-82.9074,36.171
28940,Grainger County,TN,832750,-83.5495,36.2508
99999,Giles County,TN,832750,-87.0214,35.2244
27180,Gibson County,TN,832750,-88.9462,36.0073
49010,Franklin County,TN,832750,-86.0823,35.1755
99999,Fentress County,TN,832750,-84.9266,36.3575
32820,Fayette County,TN,832750,-89.4141,35.2022
20540,Dyer County,TN,832750,-89.4236,36.0492
99999,Dekalb County,TN,832750,-85.8391,35.977
99999,Decatur County,TN,832750,-88.1124,35.6152
18900,Cumberland County,TN,832750,-84.9777,35.9474
27180,Crockett County,TN,832750,-89.1825,35.8359
46100,Coffee County,TN,832750,-86.0606,35.4971
35460,Cocke County,TN,832750,-83.0951,35.9497
99999,Clay County,TN,832750,-85.5343,36.5157
99999,Claiborne County,TN,832750,-83.6559,36.4668
27180,Chester County,TN,832750,-88.6014,35.4232
27740,Carter County,TN,832750,-82.1558,36.3073
99999,Carroll County,TN,832750,-88.4557,35.9663
28940,Campbell County,TN,832750,-84.1333,36.3853
17420,Bradley County,TN,832750,-84.8524,35.1731
28940,Blount County,TN,832750,-83.9095,35.6773
99999,Bledsoe County,TN,832750,-85.2671,35.5632
99999,Benton County,TN,832750,-88.0829,36.0868
43180,Bedford County,TN,832750,-86.4509,35.5134
28940,Anderson County,TN,832750,-84.2281,36.1062
99999,Ziebach County,SD,832750,-101.7505,44.994
49460,Yankton County,SD,832750,-97.3979,42.9885
99999,Walworth County,SD,832750,-100.0052,45.4185
43580,Union County,SD,832750,-96.7134,42.7825
43620,Turner County,SD,832750,-97.1623,43.2823
99999,Tripp County,SD,832750,-99.874,43.3729
99999,Todd County,SD,832750,-100.7209,43.2001
99999,Sully County,SD,832750,-100.1486,44.7218
38180,Stanley County,SD,832750,-100.8679,44.4757
99999,Spink County,SD,832750,-98.3497,44.9383
33580,Sanborn County,SD,832750,-98.0913,44.0181
99999,Roberts County,SD,832750,-97.0395,45.6165
99999,Potter County,SD,832750,-99.9482,45.0726
99999,Perkins County,SD,832750,-102.4752,45.4847
39660,Pennington County,SD,832750,-103.0311,44.0997
99999,Oglala Lakota County,SD,832750,-102.5556,43.3559
99999,Moody County,SD,832750,-96.671,44.0178
43620,Minnehaha County,SD,832750,-96.7914,43.6819
99999,Miner County,SD,832750,-97.6104,44.0156
99999,Mellette County,SD,832750,-100.7295,43.6213
39660,Meade County,SD,832750,-102.7842,44.5827
99999,Mcpherson County,SD,832750,-99.2213,45.7725
43620,Mccook County,SD,832750,-97.368,43.6809
99999,Marshall County,SD,832750,-97.6034,45.7472
99999,Lyman County,SD,832750,-99.8372,43.8596
43620,Lincoln County,SD,832750,-96.7518,43.2924
43940,Lawrence County,SD,832750,-103.8124,44.3682
99999,Lake County,SD,832750,-97.1294,44.0162
99999,Kingsbury County,SD,832750,-97.491,44.3874
99999,Jones County,SD,832750,-100.7155,43.9467
99999,Jerauld County,SD,832750,-98.6291,44.0666
99999,Jackson County,SD,832750,-101.6317,43.6926
99999,Hyde County,SD,832750,-99.4821,44.538
99999,Hutchinson County,SD,832750,-97.7556,43.3148
38180,Hughes County,SD,832750,-99.9126,44.3239
99999,Harding County,SD,832750,-103.4965,45.5829
33580,Hanson County,SD,832750,-97.7865,43.676
99999,Hand County,SD,832750,-99.0009,44.538
99999,Hamlin County,SD,832750,-97.1884,44.6668
99999,Haakon County,SD,832750,-101.5781,44.365
99999,Gregory County,SD,832750,-99.2429,43.2494
99999,Grant County,SD,832750,-96.7912,45.1518
99999,Faulk County,SD,832750,-99.1452,45.0748
99999,Fall River County,SD,832750,-103.5275,43.2398
10100,Edmunds County,SD,832750,-99.2152,45.3854
99999,Douglas County,SD,832750,-98.3573,43.3497
99999,Dewey County,SD,832750,-100.9055,45.1005
99999,Deuel County,SD,832750,-96.668,44.7615
99999,Day County,SD,832750,-97.6037,45.3724
33580,Davison County,SD,832750,-98.1462,43.6763
39660,Custer County,SD,832750,-103.4818,43.6671
99999,Corson County,SD,832750,-101.1566,45.7135
47980,Codington County,SD,832750,-97.1883,44.9775
46820,Clay County,SD,832750,-96.9833,42.888
99999,Clark County,SD,832750,-97.7342,44.8426
99999,Charles Mix County,SD,832750,-98.475,43.1697
99999,Campbell County,SD,832750,-100.034,45.7701
99999,Butte County,SD,832750,-103.5074,44.8942
99999,Buffalo County,SD,832750,-99.2264,44.0651
99999,Brule County,SD,832750,-99.101,43.7182
10100,Brown County,SD,832750,-98.3509,45.5899
15100,Brookings County,SD,832750,-96.7905,44.3681
99999,Bon Homme County,SD,832750,-97.8652,42.9662
99999,Bennett County,SD,832750,-101.6686,43.1945
26700,Beadle County,SD,832750,-98.2773,44.4159
99999,Aurora County,SD,832750,-98.5603,43.7246
16740,York County,SC,832750,-81.1884,34.9926
99999,Williamsburg County,SC,832750,-79.7441,33.598
43900,Union County,SC,832750,-81.6396,34.6789
44940,Sumter County,SC,832750,-80.3414,33.9067
43900,Spartanburg County,SC,832750,-81.9815,34.8864
17900,Saluda County,SC,832750,-81.7467,34.0012
17900,Richland County,SC,832750,-80.8509,34.0064
24860,Pickens County,SC,832750,-82.6924,34.8536
36700,Orangeburg County,SC,832750,-80.8092,33.4424
42860,Oconee County,SC,832750,-83.1063,34.7647
35140,Newberry County,SC,832750,-81.6234,34.3026
99999,Mccormick County,SC,832750,-82.2353,33.8361
99999,Marlboro County,SC,832750,-79.6565,34.5517
99999,Marion County,SC,832750,-79.4223,33.998
17900,Lexington County,SC,832750,-81.2837,33.9239
99999,Lee County,SC,832750,-80.3186,34.1603
24860,Laurens County,SC,832750,-81.982,34.4974
16740,Lancaster County,SC,832750,-80.695,34.7677
17900,Kershaw County,SC,832750,-80.5564,34.3432
25940,Jasper County,SC,832750,-81.0109,32.3944
34820,Horry County,SC,832750,-78.9789,33.9375
99999,Hampton County,SC,832750,-81.1028,32.789
24940,Greenwood County,SC,832750,-82.0799,34.1825
24860,Greenville County,SC,832750,-82.3557,34.8506
34680,Georgetown County,SC,832750,-79.3455,33.449
22500,Florence County,SC,832750,-79.7528,34.0421
17900,Fairfield County,SC,832750,-81.0779,34.3737
12260,Edgefield County,SC,832750,-81.9474,33.7548
16700,Dorchester County,SC,832750,-80.424,33.0758
99999,Dillon County,SC,832750,-79.3928,34.4306
22500,Darlington County,SC,832750,-79.913,34.3107
99999,Colleton County,SC,832750,-80.6509,32.8261
99999,Clarendon County,SC,832750,-80.2465,33.6886
99999,Chesterfield County,SC,832750,-80.096,34.5923
16740,Chester County,SC,832750,-81.1658,34.682
23500,Cherokee County,SC,832750,-81.6338,35.0121
16700,Charleston County,SC,832750,-80.1952,32.7585
17900,Calhoun County,SC,832750,-80.7857,33.6735
16700,Berkeley County,SC,832750,-79.9106,33.1639
25940,Beaufort County,SC,832750,-80.6733,32.4803
99999,Barnwell County,SC,832750,-81.4301,33.2872
99999,Bamberg County,SC,832750,-81.0342,33.2334
24860,Anderson County,SC,832750,-82.6588,34.5146
99999,Allendale County,SC,832750,-81.3641,32.9515
12260,Aiken County,SC,832750,-81.6614,33.5377
24940,Abbeville County,SC,832750,-82.474,34.2476
39300,Washington County,RI,832750,-71.6061,41.4791
39300,Providence County,RI,832750,-71.5657,41.8677
39300,Newport County,RI,832750,-71.1692,41.5658
39300,Kent County,RI,832750,-71.6185,41.6827
39300,Bristol County,RI,832750,-71.2699,41.702
49620,York County,PA,832750,-76.7442,39.9734
42540,Wyoming County,PA,832750,-76.007,41.5143
38300,Westmoreland County,PA,832750,-79.3848,40.3607
99999,Wayne County,PA,832750,-75.2609,41.6172
38300,Washington County,PA,832750,-80.2389,40.2155
47620,Warren County,PA,832750,-79.2812,41.7989
36340,Venango County,PA,832750,-79.7389,41.4008
30260,Union County,PA,832750,-77.0484,40.9777
99999,Tioga County,PA,832750,-77.2503,41.7702
99999,Susquehanna County,PA,832750,-75.8006,41.8146
99999,Sullivan County,PA,832750,-76.5103,41.4228
43740,Somerset County,PA,832750,-79.0398,40.0088
42780,Snyder County,PA,832750,-77.1066,40.7631
39060,Schuylkill County,PA,832750,-76.1529,40.7235
99999,Potter County,PA,832750,-77.9042,41.7403
37980,Philadelphia County,PA,832750,-75.1385,40.0048
25420,Perry County,PA,832750,-77.2688,40.407
44980,Northumberland County,PA,832750,-76.6908,40.8903
10900,Northampton County,PA,832750,-75.3992,40.7524
44980,Montour County,PA,832750,-76.6629,41.0278
37980,Montgomery County,PA,832750,-75.3632,40.2123
20700,Monroe County,PA,832750,-75.292,41.033
30380,Mifflin County,PA,832750,-77.6476,40.6034
25850,Mercer County,PA,832750,-80.2594,41.279
14620,Mckean County,PA,832750,-78.5774,41.8025
48700,Lycoming County,PA,832750,-77.0538,41.3309
42540,Luzerne County,PA,832750,-75.9546,41.1656
10900,Lehigh County,PA,832750,-75.584,40.6036
30140,Lebanon County,PA,832750,-76.4439,40.3762
38300,Lawrence County,PA,832750,-80.3418,40.9905
29540,Lancaster County,PA,832750,-76.2339,40.0187
42540,Lackawanna County,PA,832750,-75.6407,41.4017
99999,Juniata County,PA,832750,-77.5026,40.4791
99999,Jefferson County,PA,832750,-79.005,41.1414
26860,Indiana County,PA,832750,-79.0962,40.6373
26500,Huntingdon County,PA,832750,-78.0489,40.4023
99999,Greene County,PA,832750,-80.2239,39.871
99999,Fulton County,PA,832750,-78.0937,39.9433
16540,Franklin County,PA,832750,-77.7068,40.0059
99999,Forest County,PA,832750,-79.2354,41.4862
38300,Fayette County,PA,832750,-79.6546,39.9324
21500,Erie County,PA,832750,-80.0158,42.0598
41260,Elk County,PA,832750,-78.757,41.4107
37980,Delaware County,PA,832750,-75.3767,39.9362
25420,Dauphin County,PA,832750,-76.8372,40.3906
25420,Cumberland County,PA,832750,-77.3185,40.1368
32740,Crawford County,PA,832750,-80.0661,41.6678
14100,Columbia County,PA,832750,-76.3977,41.0429
30820,Clinton County,PA,832750,-77.6231,41.2215
20180,Clearfield County,PA,832750,-78.444,40.9898
99999,Clarion County,PA,832750,-79.4375,41.2028
37980,Chester County,PA,832750,-75.7096,39.9818
44300,Centre County,PA,832750,-77.8043,40.9728
10900,Carbon County,PA,832750,-75.7493,40.9346
99999,Cameron County,PA,832750,-78.2044,41.4116
27780,Cambria County,PA,832750,-78.7333,40.485
38300,Butler County,PA,832750,-79.9263,40.9272
37980,Bucks County,PA,832750,-75.1338,40.3311
42380,Bradford County,PA,832750,-76.5107,41.7731
11020,Blair County,PA,832750,-78.3483,40.4934
39740,Berks County,PA,832750,-75.9294,40.4065
99999,Bedford County,PA,832750,-78.483,40.0255
38300,Beaver County,PA,832750,-80.3336,40.6657
38300,Armstrong County,PA,832750,-79.4535,40.8485
38300,Allegheny County,PA,832750,-80.0043,40.4317
23900,Adams County,PA,832750,-77.2259,39.8953
38900,Yamhill County,OR,832750,-123.2325,45.2547
99999,Wheeler County,OR,832750,-120.0197,44.6956
38900,Washington County,OR,832750,-123.104,45.5492
45520,Wasco County,OR,832750,-121.2515,45.2651
99999,Wallowa County,OR,832750,-117.127,45.5415
29260,Union County,OR,832750,-118.046,45.401
25840,Umatilla County,OR,832750,-118.6314,45.5072
99999,Tillamook County,OR,832750,-123.6996,45.415
99999,Sherman County,OR,832750,-120.6856,45.4107
41420,Polk County,OR,832750,-123.4282,44.8981
38900,Multnomah County,OR,832750,-122.6646,45.5805
25840,Morrow County,OR,832750,-119.5752,45.4638
41420,Marion County,OR,832750,-122.8053,44.9852
36620,Malheur County,OR,832750,-117.6274,43.2329
10540,Linn County,OR,832750,-122.5258,44.4967
35440,Lincoln County,OR,832750,-123.8306,44.661
21660,Lane County,OR,832750,-122.7483,43.8651
99999,Lake County,OR,832750,-120.6468,42.8178
28900,Klamath County,OR,832750,-121.8166,42.8067
24420,Josephine County,OR,832750,-123.6336,42.3912
13460,Jefferson County,OR,832750,-121.0936,44.6083
32780,Jackson County,OR,832750,-122.7562,42.5019
26220,Hood River County,OR,832750,-121.6721,45.4923
99999,Harney County,OR,832750,-119.0802,43.0263
99999,Grant County,OR,832750,-119.009,44.4798
99999,Gilliam County,OR,832750,-120.2443,45.44
40700,Douglas County,OR,832750,-122.8891,43.324
13460,Deschutes County,OR,832750,-121.4056,44.0035
15060,Curry County,OR,832750,-124.2135,42.4773
13460,Crook County,OR,832750,-120.3221,44.1294
18300,Coos County,OR,832750,-124.0606,43.1398
38900,Columbia County,OR,832750,-123.0865,45.9577
11820,Clatsop County,OR,832750,-123.6441,46.0053
38900,Clackamas County,OR,832750,-122.2447,45.1741
18700,Benton County,OR,832750,-123.4045,44.4993
12520,Baker County,OR,832750,-117.7972,44.6697
49260,Woodward County,OK,832750,-99.2829,36.4904
99999,Woods County,OK,832750,-98.793,36.6966
48220,Washita County,OK,832750,-98.9941,35.2812
12780,Washington County,OK,832750,-95.9052,36.7061
46140,Wagoner County,OK,832750,-95.5202,35.9637
46140,Tulsa County,OK,832750,-96.0299,36.1403
99999,Tillman County,OK,832750,-98.9386,34.3822
25100,Texas County,OK,832750,-101.4928,36.7482
20340,Stephens County,OK,832750,-97.8509,34.4846
22900,Sequoyah County,OK,832750,-94.7664,35.4655
99999,Seminole County,OK,832750,-96.6089,35.1649
46140,Rogers County,OK,832750,-95.6238,36.3402
99999,Roger Mills County,OK,832750,-99.6885,35.7257
99999,Pushmataha County,OK,832750,-95.413,34.4191
43060,Pottawatomie County,OK,832750,-96.9595,35.1821
10220,Pontotoc County,OK,832750,-96.6696,34.7367
32540,Pittsburg County,OK,832750,-95.7985,34.9475
44660,Payne County,OK,832750,-96.9882,36.0922
46140,Pawnee County,OK,832750,-96.7798,36.3612
33060,Ottawa County,OK,832750,-94.8089,36.8405
46140,Osage County,OK,832750,-96.4481,36.5814
46140,Okmulgee County,OK,832750,-95.9529,35.6142
36420,Oklahoma County,OK,832750,-97.4075,35.553
99999,Okfuskee County,OK,832750,-96.2645,35.4649
99999,Nowata County,OK,832750,-95.6211,36.7972
99999,Noble County,OK,832750,-97.2468,36.3869
34780,Muskogee County,OK,832750,-95.4202,35.5593
99999,Murray County,OK,832750,-97.1165,34.4847
99999,Mcintosh County,OK,832750,-95.6632,35.3474
99999,Mccurtain County,OK,832750,-94.8152,34.0618
36420,Mcclain County,OK,832750,-97.5356,35.0959
99999,Mayes County,OK,832750,-95.2206,36.2892
99999,Marshall County,OK,832750,-96.776,33.9982
99999,Major County,OK,832750,-98.5327,36.3473
99999,Love County,OK,832750,-97.3498,33.8942
36420,Logan County,OK,832750,-97.4398,35.945
36420,Lincoln County,OK,832750,-96.8806,35.6991
99999,Le Flore County,OK,832750,-94.6876,34.9461
99999,Latimer County,OK,832750,-95.2527,34.8722
99999,Kiowa County,OK,832750,-98.9635,34.8597
99999,Kingfisher County,OK,832750,-97.9428,35.9457
38620,Kay County,OK,832750,-97.1074,36.8036
99999,Johnston County,OK,832750,-96.6703,34.3082
99999,Jefferson County,OK,832750,-97.8401,34.0703
11060,Jackson County,OK,832750,-99.3749,34.5984
99999,Hughes County,OK,832750,-96.2897,35.0232
99999,Haskell County,OK,832750,-95.1327,35.2553
99999,Harper County,OK,832750,-99.6494,36.8014
99999,Harmon County,OK,832750,-99.8603,34.7829
99999,Greer County,OK,832750,-99.5146,34.922
99999,Grant County,OK,832750,-97.7862,36.8036
36420,Grady County,OK,832750,-97.8818,35.0328
99999,Garvin County,OK,832750,-97.2476,34.6793
21420,Garfield County,OK,832750,-97.783,36.3798
99999,Ellis County,OK,832750,-99.7981,36.2174
99999,Dewey County,OK,832750,-99.0086,35.9926
99999,Delaware County,OK,832750,-94.8052,36.4176
48220,Custer County,OK,832750,-99.0045,35.6387
