OBJECTID,ZONE_,SECTION_,PLAT,ZSP,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,Shape__Area,Shape__Length
826,9,9,061,99061,,,rpa,2/19/2016 12:13:47 PM,fa5f092f-d041-44ce-aa88-b42dfb2be7ac,364126.87147522,3273.12815249429
827,8,6,013,86013,,,rpa,2/19/2016 12:13:53 PM,b1e41d32-dc64-4271-8ecd-bf76a4210cb2,2488082.78623962,6684.12572571347
828,4,5,110,45110,,,rpa,2/19/2016 12:13:53 PM,a52abe6b-c9bc-4915-89c8-7b44712c2162,224567.320220947,2294.8873159858
829,8,6,004,86004,,,rpa,2/19/2016 12:13:54 PM,c1c0d6d0-d295-4f31-9850-78c66b9c3c6d,2660396.87684631,6662.7961541688
830,8,6,026,86026,,,rpa,2/19/2016 12:13:53 PM,c9929d83-a245-46bf-abd2-1fab941f03fd,1107765.10639954,5808.52402462052
831,9,4,103,94103,,,rpa,2/19/2016 12:13:53 PM,f16a454a-8660-421f-83e1-4eaa7808514f,713705.00630188,3892.81936047944
832,4,5,007,45007,,,rpa,2/19/2016 12:13:53 PM,c176cd6e-35b7-406d-90bd-32af139b11ba,463373.400253296,3600.39832723692
833,4,5,054,45054,,,rpa,2/19/2016 12:13:53 PM,8b69340c-70be-4ecf-a55f-47104274b4ca,780407.228393555,3657.30421019885
834,3,4,016,34016,,,rpa,2/19/2016 12:14:00 PM,f0407cf3-b4ad-4e0e-b092-e602cf3d141d,836184.927764893,3868.53485709074
835,9,1,058,91058,,,rpa,2/19/2016 12:13:53 PM,f12cc887-746c-4e2c-8476-4ec66e4d943e,212804.715950012,1994.71306172787
836,8,7,020,87020,,,rpa,2/19/2016 12:13:54 PM,13351532-6f9c-45c6-a0ea-43972096b68d,693447.353309631,3347.9181554527
837,2,8,026,28026,,,rpa,2/19/2016 12:14:00 PM,e6aa4e09-d2ae-48e1-b92c-bf0fa429370d,393691.559158325,3090.36227748724
838,2,5,006,25006,,,rpa,2/19/2016 12:14:00 PM,fc2f63f8-35ed-4e0e-b1ae-9a50ba76797f,337946.987220764,3262.51036997105
839,1,7,007,17007,,,rpa,2/19/2016 12:14:00 PM,160e3def-b326-4d77-a90e-6b006de0148f,322935.999450684,2764.58183629941
840,1,7,032,17032,,,rpa,2/19/2016 12:14:00 PM,5998d751-28d1-486d-9997-ac6fb13d3b28,514387.917694092,3098.99655869414
841,1,7,033,17033,,,rpa,2/19/2016 12:14:00 PM,9ff3067c-df99-41bb-a59e-8dcb9cea1d02,362264.83290863,2705.60246262981
842,9,4,119,94119,,,rpa,2/19/2016 12:13:53 PM,608d0782-46da-4395-9673-6a441fee242f,777298.511611938,3816.1246018185
843,2,9,073,29073,,,rpa,2/19/2016 12:13:53 PM,45fee141-a1b4-49bd-a2a0-c5362d13cfc9,522194.309501648,2854.50233670367
844,4,1,033,41033,,,rpa,2/19/2016 12:14:00 PM,b42fc54f-7150-4c30-9634-6e66aaf7bf21,1114712.11550903,4201.51130258044
845,4,1,007,41007,,,rpa,2/19/2016 12:14:00 PM,caf1c388-f843-41df-ba16-14fc87beeff9,1246880.28585815,4810.91322903937
846,9,1,049,91049,,,rpa,2/19/2016 12:13:53 PM,44e246db-8a99-4348-a624-6bcae62e8716,606631.154502869,3299.00351861775
847,3,4,024,34024,,,rpa,2/19/2016 12:14:00 PM,a9b65205-ad14-440e-82c3-b29ac977d21d,729762.325195313,5021.69199879222
848,1,1,030,11030,,,rpa,2/19/2016 12:13:54 PM,0f19ec27-08b6-46fa-8b42-1ab445aa14f0,1010522.30477142,5111.65411830903
849,9,9,077,99077,,,rpa,2/19/2016 12:13:53 PM,775979c4-ac59-4e37-ac32-3e67961c19a7,2076208.7051239,6929.44341182837
850,9,1,071,91071,,,rpa,2/19/2016 12:14:00 PM,124261f4-6d59-480a-899c-7b405903b72f,987073.441307068,4184.45163194643
851,6,7,014,67014,,,rpa,2/19/2016 12:14:00 PM,e5455d49-2f57-453e-9690-86ef718a10b8,505268.197113037,3873.44012262938
852,9,4,126,94126,,,rpa,2/19/2016 12:13:52 PM,bcdfce06-c32a-4ae1-8ea1-241578cdb6ef,410501.044876099,2790.19880399993
853,3,4,034,34034,,,rpa,2/19/2016 12:14:00 PM,4724f887-a053-4fab-a90b-a57f51588118,865235.574028015,3781.43140837373
854,4,5,050,45050,,,rpa,2/19/2016 12:14:00 PM,ae06a352-1f4a-4e74-a35b-4500fd7159ef,834681.282424927,4292.5641433552
855,9,4,100,94100,,,rpa,2/19/2016 12:13:53 PM,3dffd31e-f637-4f0b-b578-2174cf99afae,805268.950881958,4525.88212756146
856,2,8,004,28004,,,rpa,8/24/2017 7:52:19 AM,85145de0-e6b9-4566-8e5e-82be46fa0ed1,624966.380966187,3223.23227854949
857,9,7,089,97089,,,rpa,2/19/2016 12:13:54 PM,d2b55ec2-9c32-40bf-a758-441a7bddeb98,1317534.88618469,4602.83044727256
858,2,2,056,22056,,,rpa,2/19/2016 12:14:00 PM,ede818eb-85e9-44a1-904b-90f92c9a555b,693979.774772644,4826.31454954369
859,4,1,012,41012,,,rpa,2/19/2016 12:14:00 PM,95d16099-4c9b-46d1-aa4c-5ffb853938fb,517965.157989502,3336.57645946853
860,4,5,028,45028,,,rpa,2/19/2016 12:14:00 PM,ce6631d3-715d-452a-9728-78d6ea14fc66,731267.049163818,3850.07621391853
861,3,9,021,39021,,,rpa,2/19/2016 12:14:00 PM,5b19f556-7326-4fd6-87a5-5649bb1d6ade,920764.249252319,4614.25422201778
862,4,1,034,41034,,,rpa,2/19/2016 12:14:00 PM,90ca8bcb-adac-4f9b-8251-9476baa73fbf,1065610.74837494,4612.90241786146
863,3,1,013,31013,,,rpa,2/19/2016 12:14:00 PM,09fea519-fb63-4c68-acbb-6b531e341e6e,611928.879692078,3176.13527414511
864,9,7,079,97079,,,rpa,2/19/2016 12:13:54 PM,65a51e11-73c5-49d0-9684-dfe1e2776129,899366.896743774,4355.32636875604
865,1,1,031,11031,,,rpa,2/19/2016 12:13:54 PM,a3840355-516a-482b-b69b-476ccfe02ec9,468437.322471619,3391.46849611085
866,1,1,040,11040,,,rpa,2/19/2016 12:13:54 PM,38a38db8-f481-4c4e-be95-cce603f54914,650439.083869934,5137.67029440257
867,1,9,009,19009,,,rpa,2/19/2016 12:13:53 PM,1b190188-8891-4d7d-986b-e959d0362601,1248210.18100739,4619.18571354157
868,2,9,071,29071,,,rpa,2/19/2016 12:13:53 PM,9803189d-3976-4a23-b6b6-420639066463,901770.831916809,4191.90471792647
869,2,9,070,29070,,,rpa,2/19/2016 12:13:53 PM,7245d502-5cf0-46dc-8e4a-bd7bedf223a1,565291.986320496,5128.1905044172
870,9,5,027,95027,,,rpa,2/19/2016 12:13:54 PM,4221ff75-0f87-4253-a856-6df379940cfe,325622.668487549,8072.59645128372
871,9,5,028,95028,,,rpa,2/19/2016 12:13:54 PM,dbe03690-e5df-4613-a2cb-ee59cdac4bbf,87642.2351837158,4618.47738495618
872,2,9,038,29038,,,rpa,2/19/2016 12:13:53 PM,e97e3ca7-bb41-4126-8d41-313407732895,777732.591644287,3764.7849169727
873,1,1,038,11038,,,rpa,2/19/2016 12:13:54 PM,f112cdbe-fd06-4c55-82cd-bd2dcb4841b3,1090805.37554169,6215.35998768013
874,1,1,036,11036,,,rpa,2/19/2016 12:13:54 PM,2720c6d8-a57f-4a87-a956-a4c905f20c15,524863.772872925,3191.56889241159
875,8,6,009,86009,,,rpa,2/19/2016 12:13:54 PM,6e414958-b54d-4962-9e86-14cc6d65f5c4,2868166.37516785,7866.8456812365
876,8,6,014,86014,,,rpa,2/19/2016 12:13:54 PM,2306bc79-df80-42a8-bb98-90569d796ccd,1509733.99386597,6696.21511449555
877,2,3,031,23031,,,rpa,2/19/2016 12:13:53 PM,6dff9c14-9585-402f-8ccb-a66065ecd9c1,456624.185112,2788.49798219289
878,1,8,032,18032,,,rpa,2/19/2016 12:13:53 PM,d9e66a35-b084-474b-b3d4-08e519a922ac,680768.30229187,4344.64154053806
879,7,3,008,73008,,,rpa,2/19/2016 12:13:53 PM,162fe3b5-b727-4089-b080-36867e3da3da,844715.518890381,5233.68502673658
880,9,7,071,97071,,,rpa,2/19/2016 12:13:53 PM,2bd7ec9b-1663-4a40-9646-dc33c00530fb,817024.384841919,4319.74478637324
881,1,4,017,14017,,,rpa,2/19/2016 12:13:53 PM,984bd474-8d14-42e7-aaba-f1265ec51125,1048983.26083374,4709.09638945055
882,2,9,028,29028,,,rpa,2/19/2016 12:13:53 PM,ca73ae49-10ad-4c67-8a66-adf7a2797e33,160354.567825317,1631.31415117833
883,2,9,029,29029,,,rpa,2/19/2016 12:13:53 PM,eecb3322-2368-4c11-831e-b873f8dd25b3,441798.393211365,4599.99362231223
884,2,9,041,29041,,,rpa,2/19/2016 12:13:53 PM,e65806c1-e1b7-4778-8132-2f6a6de29b50,776846.925895691,4481.15569396758
885,2,9,042,29042,,,rpa,2/19/2016 12:13:53 PM,33ea4667-a0b8-47a8-898f-944d57e68353,766055.050888062,4175.2113547624
886,2,9,039,29039,,,rpa,2/19/2016 12:13:53 PM,f331e670-da2c-40ce-9455-d5a634d0df48,822501.461906433,3964.78788993837
887,3,4,025,34025,,,rpa,2/19/2016 12:13:53 PM,375a66e5-411d-4015-8981-89a4dfd60130,610863.594596863,4728.60810722584
888,7,5,014,75014,,,rpa,2/19/2016 12:13:53 PM,84812bc4-5fd2-4893-88d0-de24fca6969b,938436.869659424,4145.3970072989
889,9,7,078,97078,,,rpa,2/19/2016 12:13:54 PM,a06904cb-7687-4280-a373-bce542396314,1029889.97280884,4831.7720634054
890,7,5,002,75002,,,rpa,2/19/2016 12:13:53 PM,d3c44480-2f9e-4cbb-877b-2f69387099f1,869104.749237061,4158.61866577679
891,5,3,002,53002,,,rpa,2/19/2016 12:13:54 PM,b947b908-522f-4bfa-8607-bb3b08727732,1317188.59690857,11813.8791310917
892,2,4,037,24037,,,rpa,2/19/2016 12:13:53 PM,b1cf8590-9608-4860-bd01-88784753a75f,642036.890228271,4005.66916537818
893,1,1,032,11032,,,rpa,2/19/2016 12:13:54 PM,da530788-4982-436b-8a93-4d9d4e07a2d1,876884.444343567,4871.27576240228
894,1,1,033,11033,,,rpa,2/19/2016 12:13:54 PM,08132806-faaf-4948-a36b-2d8f8f55a5af,863620.479911804,4629.01843156787
895,2,4,042,24042,,,rpa,2/19/2016 12:13:54 PM,02501c55-2ffe-4d4b-9905-c7e88da800e0,506481.498672485,3736.91326340414
896,2,4,040,24040,,,rpa,2/19/2016 12:13:54 PM,cedb736b-cd91-4a83-83ca-34ed875dd966,411326.236549377,3142.17552021932
897,2,4,041,24041,,,rpa,2/19/2016 12:13:54 PM,72fc36ed-32a0-480c-8d63-63d22d3401cf,565295.619728088,3000.14376744242
898,8,5,005,85005,,,rpa,2/19/2016 12:13:54 PM,a2d2fb5d-1f2b-4834-8ad1-11d4a74dc015,9788770.40505981,15617.674114867
899,9,9,059,99059,,,rpa,2/19/2016 12:13:54 PM,4911e46e-feac-4063-bebe-ac2c4d0f550e,886412.9688797,5069.47770660809
900,9,9,062,99062,,,rpa,2/19/2016 12:13:54 PM,23522c21-c332-4e31-a6f0-db0bb2db01ba,622170.535270691,4661.41535517235
901,2,7,005,27005,,,rpa,2/19/2016 12:13:54 PM,7bf61603-26e7-4921-9599-716e4a0f427e,487646.649452209,2840.05358369006
902,1,8,019,18019,,,rpa,2/19/2016 12:13:53 PM,8744193b-a47d-4e85-801a-fa9a7ee5b10e,598438.107879639,3274.59977803601
903,3,2,006,32006,,,rpa,10/2/2018 9:23:07 AM,dbb3ff22-f1d7-421d-88ad-df58356bbdac,494716.377655029,2840.55717433634
904,2,7,031,27031,,,rpa,4/13/2016 9:12:36 AM,00615267-17e4-4153-ac96-4f67b03dc9d4,427397.51914978,2822.68077510042
905,7,5,003,75003,,,rpa,2/19/2016 12:13:54 PM,dfea65d9-2fe7-4918-ab95-915f044eca1c,991490.583786011,4123.28263305334
906,1,9,004,19004,,,rpa,2/19/2016 12:13:54 PM,67a2eb54-d854-4e60-b2cb-83fa1e10d59c,1025003.16471863,7223.43449321661
907,8,7,030,87030,,,rpa,2/19/2016 12:13:54 PM,45db43d7-d175-4c0e-8d5a-8c57bb9bdc58,593527.352394104,3303.12640442873
908,2,2,022,22022,,,rpa,2/19/2016 12:13:54 PM,621953b5-8c16-4558-b920-7fcabec669ff,1572173.15233612,5904.2329864005
909,1,1,041,11041,,,rpa,2/19/2016 12:13:54 PM,77ff6fa1-71ae-48c0-bab1-e58dc42f6e96,803465.171440125,5107.32690199586
910,1,1,042,11042,,,rpa,2/19/2016 12:13:54 PM,71cecee5-517f-43d9-907d-1a7082a96d23,784604.117240906,5615.9122693332
911,1,1,043,11043,,,rpa,2/19/2016 12:13:54 PM,07d2bf9d-a026-48b7-bbd1-046db363b4ef,941554.568702698,4367.97209223229
912,8,6,022,86022,,,rpa,2/19/2016 12:13:54 PM,f2d57e4a-09bc-4010-ad96-c64b52547ca6,536866.194381714,3246.05740612652
913,9,4,072,94072,,,rpa,12/12/2016 8:31:38 AM,ac4499a8-b73e-4276-a2af-7396cce39118,947783.434341431,4015.6254518864
914,2,5,015,25015,,,rpa,2/19/2016 12:14:00 PM,6d849ba7-5933-47bc-99f2-863dd662dbc0,367634.598625183,3251.74273967695
915,5,3,015,53015,,,rpa,2/19/2016 12:13:53 PM,007919d3-aaff-410f-a409-8ce4faa5fb26,2061799.52676392,5908.91282282554
916,2,3,020,23020,,,rpa,9/20/2018 8:20:19 AM,0c6ac088-26bd-45fc-92b4-e7ae0c0fa505,458349.730201721,2956.00811979069
917,5,4,007,54007,,,rpa,2/19/2016 12:13:53 PM,9886c9cb-388a-45d9-9631-f18ff3f8ad60,851126.616455078,4606.02502879428
918,9,7,083,97083,,,rpa,2/19/2016 12:13:54 PM,54ee9c54-5cbf-48bd-8170-6e098e8de712,1004885.71548462,4752.35562686572
919,9,7,080,97080,,,rpa,2/19/2016 12:13:54 PM,a80fb615-c68d-4fbd-b7a8-ca4ea8dcd6f5,723404.908370972,3730.27589085572
920,2,2,055,22055,,,rpa,2/19/2016 12:13:53 PM,c693beab-87d2-41a1-a704-62eb54ce1a47,1051787.11147308,4194.48609336161
921,2,1,013,21013,,,rpa,2/19/2016 12:13:53 PM,7cde4d57-143c-436f-a17f-fd0250b57377,358176.828125,2606.06399075544
922,2,1,036,21036,,,rpa,2/19/2016 12:13:54 PM,a6912ec8-d274-496d-896e-90e42eb363e1,375999.000663757,2610.83904694217
923,2,1,046,21046,,,rpa,2/19/2016 12:13:54 PM,7b06d60d-6608-4f03-88e3-3e2ec1afbfe9,276865.354347229,2454.16843465162
924,9,8,009,98009,,,rpa,2/19/2016 12:13:53 PM,d84bd637-cb21-492b-aecb-f1e1db4a0a6d,1867262.61656189,6893.50031687353
925,1,1,047,11047,,,rpa,2/19/2016 12:13:53 PM,e5d080d7-4347-45b6-8aeb-2df443315455,658602.122077942,4873.59204077843
926,1,1,046,11046,,,rpa,2/19/2016 12:13:53 PM,6a00032f-f384-415b-b120-78a389404f0d,603190.583145142,4008.3977291953
927,8,7,027,87027,,,rpa,2/19/2016 12:14:01 PM,8b60838c-7b6a-45dc-91d8-fb47f36b77b6,692447.76158905,3359.38512354898
928,4,8,002,48002,,,rpa,2/19/2016 12:13:53 PM,75dad28b-f4f8-4487-a997-3cf6da3a9b05,954201.443893433,8468.84860296164
929,1,8,007,18007,,,rpa,2/19/2016 12:13:53 PM,6dae8c4e-2c6f-4650-a3f9-97f47e694b48,895647.766853333,4777.45332786373
930,4,8,011,48011,,,rpa,2/19/2016 12:13:53 PM,1706a69e-d408-4089-b90c-b08867b3eb33,2454498.52597046,11044.5320264234
931,2,9,036,29036,,,rpa,2/19/2016 12:14:00 PM,8454e0cf-dd4c-4614-a53d-4a298fad35fa,2095551.52381134,6462.52642337567
932,4,2,097,42097,,,rpa,2/19/2016 12:13:53 PM,6a9008e7-7305-4f9b-a158-9dfa97fb8ae3,915616.438392639,5260.8347264475
933,3,9,046,39046,,,rpa,2/19/2016 12:13:53 PM,f1c1b52a-3549-4b61-a7d7-9e7b030285a8,806464.803665161,3701.18278872313
934,1,8,029,18029,,,rpa,2/19/2016 12:13:53 PM,4b2f2193-4c38-4159-aa83-a762f14bbb6e,678324.850837708,4237.78251192696
935,1,1,044,11044,,,rpa,2/19/2016 12:13:53 PM,a1c0ca44-561a-4bc2-b0cd-5d2472e69140,901554.809944153,6851.36568222857
936,1,7,010,17010,,,rpa,2/19/2016 12:14:01 PM,8e4f9f13-f2c3-44cc-832a-a3c465daf0f2,350559.122627258,2567.61353491964
937,2,5,016,25016,,,rpa,2/19/2016 12:14:00 PM,310c496a-fd53-4e82-ae42-ab5a5c0c08ff,950279.795776367,4118.88140648753
938,1,1,045,11045,,,rpa,2/19/2016 12:13:53 PM,f6bbccb2-8f6d-4790-9922-7d1b078581cf,1122453.47618103,4946.91943483538
939,2,3,011,23011,,,rpa,2/19/2016 12:13:53 PM,3216e74e-29f6-4d9a-98ca-c7e93727608a,517580.913841248,2937.64763248257
940,1,8,031,18031,,,rpa,2/19/2016 12:13:53 PM,1929b28d-c89f-4ece-b503-c9cf0d75e1bd,620088.330802917,5116.5901385707
941,1,7,002,17002,,,rpa,2/19/2016 12:13:53 PM,f377e5d8-1cca-4268-8c3e-7927e73dfcba,552319.689842224,3413.2362706657
942,9,1,099,91099,,,rpa,2/19/2016 12:14:01 PM,0d659d05-4cfd-42b2-a238-80c751d6b167,808547.803268433,6047.89636569569
943,9,1,081,91081,,,rpa,2/19/2016 12:14:01 PM,6f25a9d3-3eea-47b7-83a1-f77be8fd1a43,921158.727264404,5171.16296260611
944,9,5,062,95062,,,rpa,2/19/2016 12:14:01 PM,52a3a8f5-0850-4660-a25c-89737836388d,867382.767562866,3651.89154966707
945,4,3,041,43041,,,rpa,9/11/2018 8:12:50 AM,db79ae62-4056-409a-a5a2-59ee8ad6c70d,527478.359283447,2929.34738867084
946,9,5,086,95086,,,rpa,2/19/2016 12:14:01 PM,529dc025-cea1-4757-9395-b1cd3f93aaa1,1198132.17018127,6537.09619717748
947,2,2,009,22009,,,rpa,2/19/2016 12:14:01 PM,b1bc7cd3-ee76-4df2-b760-96b9e4269002,713004.425842285,3554.08271681406
948,9,1,084,91084,,,rpa,2/19/2016 12:14:01 PM,8077a202-8375-4d54-8d81-5ee5c82d7a6f,760135.039199829,5573.2640398082
949,9,5,059,95059,,,rpa,2/19/2016 12:14:01 PM,a0800768-141b-404d-ac7b-9b8b8f464068,963772.07244873,4307.9679979569
950,9,5,063,95063,,,rpa,2/19/2016 12:14:01 PM,50840b87-a707-472c-942e-7f0d1e5dffc3,1236184.23200989,5018.1796435691
951,9,5,057,95057,,,rpa,2/19/2016 12:14:01 PM,bb16432d-073a-4e91-b522-488a9ebf9c60,1170144.80123901,5043.81609831299
952,9,5,083,95083,,,rpa,2/19/2016 12:14:00 PM,4042f9db-1a55-4a48-acba-0c2b6a4d095d,635771.715255737,5160.48609217514
953,2,1,049,21049,,,rpa,12/4/2017 12:28:23 PM,1f26446b-c53c-48df-89c3-bf56283097fe,953319.1563797,4023.81666550202
954,9,5,091,95091,,,rpa,2/19/2016 12:14:00 PM,f3502f20-5b15-4234-a0c1-2a2d67858485,723038.270568848,3792.76899031425
955,9,5,077,95077,,,rpa,2/19/2016 12:14:01 PM,c7df0431-d733-450c-a72d-585be11448e6,658336.394989014,3635.41956749053
956,9,5,084,95084,,,rpa,2/19/2016 12:14:00 PM,e2bc1854-b52a-4f8f-86d1-03042bb829b1,637745.06300354,3615.59708548398
957,9,5,090,95090,,,rpa,2/19/2016 12:14:00 PM,a6535195-af4e-4c0a-8370-372dc0c56020,970204.584381104,4976.85832442928
958,2,9,067,29067,,,rpa,2/19/2016 12:14:00 PM,745f0086-c1b3-4b0e-a503-69d039b8e0fd,812365.498443604,3978.89877005004
959,9,5,080,95080,,,rpa,2/19/2016 12:14:01 PM,dc602a62-04b7-4e9d-b218-c8381e140ea1,262738.935272217,5564.91213545231
960,9,5,073,95073,,,rpa,2/19/2016 12:14:01 PM,91e7c29e-2a99-44db-88f8-118963a32356,450169.201293945,7693.74533353404
961,9,5,092,95092,,,rpa,2/19/2016 12:14:00 PM,48541da1-0017-4d09-a022-71bcf49c8391,624617.117233276,5048.14161385077
962,2,4,033,24033,,,rpa,2/19/2016 12:14:00 PM,5aa1a8a2-e4f3-4baf-8066-58ec8924b3e5,1203070.69645691,4992.065930604
963,9,5,082,95082,,,rpa,2/19/2016 12:14:01 PM,d3b504aa-08fd-4db1-96af-f5216cf0f40b,476685.328018188,3821.82155357017
964,9,5,079,95079,,,rpa,2/19/2016 12:14:00 PM,c1a1be99-61ae-4195-9e8c-1e6a9bebf9b2,438633.335861206,5082.66901602933
965,9,5,013,95013,,,rpa,2/19/2016 12:14:00 PM,667a4788-0063-4b00-a6e2-c08160c711c2,3099936.05895996,11837.0730081559
966,3,2,020,32020,,,rpa,5/3/2018 1:57:41 PM,ef468eae-d46f-44fc-b9fc-325245cb5069,725203.761940002,3447.36570578808
967,3,9,003,39003,rpa,8/26/2015 9:22:01 AM,rpa,2/19/2016 12:14:01 PM,df30a94e-ee94-4b94-8393-268428f55667,446307.0587883,2803.87824301449
968,9,5,066,95066,,,rpa,2/19/2016 12:14:00 PM,bde8c239-5ca7-48ec-aace-514ec9add368,1312686.9455719,5856.20180434745
969,9,5,093,95093,,,rpa,2/19/2016 12:14:01 PM,d67aae41-25cb-43b2-b5d8-d0b9396ae727,2298191.42944336,8303.37386544261
970,2,5,011,25011,,,rpa,2/19/2016 12:14:01 PM,8987a736-32e0-496d-bd57-c9aa251d5808,1646102.27984619,8583.64399134996
971,9,1,125,91125,,,rpa,2/19/2016 12:14:01 PM,264f7aa4-287b-42a6-b0a2-4594833a608e,1062493.68839264,4447.21631981289
972,2,5,010,25010,,,rpa,2/19/2016 12:14:01 PM,c31aad34-49d1-4c33-bc31-52ef2fbcf585,2227159.35374451,10887.1205968749
973,9,1,098,91098,,,rpa,2/19/2016 12:14:00 PM,d590b877-f592-4345-9fdf-2df9649eb0b5,810552.807945251,4566.82325464213
974,9,5,081,95081,,,rpa,2/19/2016 12:14:01 PM,cf6bc6fa-b7ae-4ff7-a46c-94f5ac9b9f6c,522416.723617554,4112.28542022494
975,2,2,017,22017,,,rpa,2/19/2016 12:14:00 PM,17ed5449-2e25-491d-89f6-0eb47cb49074,597373.186073303,3418.27928746298
976,2,2,019,22019,,,rpa,2/19/2016 12:14:00 PM,95b6bd78-005f-42d0-bde1-a50d533dd33e,760207.508094788,3891.24655481259
977,9,1,113,91113,,,rpa,2/19/2016 12:14:01 PM,cba7a854-1da0-481b-92cc-5338dc5735a0,939828.407119751,6096.29830683083
978,2,7,014,27014,,,rpa,2/19/2016 12:14:02 PM,c87f32d7-69c7-4eb9-a5a9-c0750436683c,361811.007858276,2798.53413504823
979,2,5,007,25007,,,rpa,2/19/2016 12:14:01 PM,7a28bafc-f757-4d67-bd5a-c0a133d195b4,526752.685050964,4112.00391462824
980,1,6,023,16023,,,rpa,2/19/2016 12:14:00 PM,6f47c5e6-9d00-4b8d-934d-a08123fb8aaf,579034.699264526,3066.41673418046
981,1,7,004,17004,,,rpa,2/19/2016 12:14:00 PM,b8ee859e-7f09-42a9-a922-a8139b73fc40,386491.362548828,2763.68794466994
982,4,3,044,43044,,,rpa,9/11/2018 8:13:16 AM,608ab4b8-defd-41b9-943d-38488c570e41,447824.619979858,2679.33828791669
983,9,1,105,91105,,,rpa,2/19/2016 12:14:01 PM,0d87afb0-1d4c-451e-a3e8-a5a20dee3f2d,512440.897186279,10124.6540287493
984,2,2,001,22001,,,rpa,2/19/2016 12:14:01 PM,c9d8607b-062c-47c8-aba7-253fc4818a3e,1192146.71916962,4474.91667127896
985,2,5,009,25009,,,rpa,2/19/2016 12:14:01 PM,63df603e-902f-44bf-9698-25474c75b887,542855.536476135,3804.59708160031
986,2,3,008,23008,,,rpa,2/19/2016 12:14:00 PM,937094bb-0462-4971-a118-9ad3b1bf89b5,1098383.12451172,4580.20715839328
987,9,1,072,91072,,,rpa,2/19/2016 12:14:00 PM,ae1b2737-8154-40e9-a77c-9170eb24a0dc,730722.556800842,4302.66358779695
988,2,6,016,26016,,,rpa,2/19/2016 12:14:00 PM,1fd96041-1874-43be-b96d-be8379b3ff35,502196.368179321,3396.6855997197
989,2,7,013,27013,,,rpa,2/19/2016 12:14:00 PM,b403b5fe-73a0-48dc-8e86-84d17c8c4714,614120.170967102,3305.90243329303
990,2,6,017,26017,,,rpa,2/19/2016 12:14:00 PM,413d64b2-fd01-4f42-8866-9ea3ae10b0a5,561167.47845459,3014.84023170692
991,7,3,004,73004,,,rpa,2/19/2016 12:14:01 PM,eed9e428-9c1a-440e-88f3-6ca79957b0af,850928.890289307,3994.35869447262
992,2,9,053,29053,,,rpa,2/19/2016 12:14:00 PM,f8722134-cf8e-4aa2-8998-928187103463,683002.150665283,3933.31642130877
993,4,2,006,42006,,,rpa,2/19/2016 12:14:00 PM,b1273ba5-6f1b-4fcf-8046-0ad998679d40,24264944.5747375,27479.7728635069
994,9,5,074,95074,,,rpa,2/19/2016 12:14:00 PM,f4595794-536c-4605-80ea-2295e93dbe85,660287.854598999,3918.58888367418
995,2,3,013,23013,,,rpa,2/19/2016 12:14:00 PM,fc4dbd34-f94a-4961-ae7f-857cbd8073c4,523409.069076538,2964.53476609929
996,2,9,037,29037,,,rpa,2/19/2016 12:14:00 PM,a0666960-dd9d-440a-87d1-c244c15b8495,688932.580062866,5004.43595225338
997,2,2,016,22016,,,rpa,2/19/2016 12:14:01 PM,5d127970-3622-4e69-8cfb-48af1c20e869,757656.631988525,4206.40480273616
998,2,5,022,25022,,,rpa,2/19/2016 12:14:01 PM,027a34aa-936b-4586-97db-a84f0736aaf1,659243.680412292,3785.62896199492
999,5,4,008,54008,,,rpa,2/19/2016 12:14:01 PM,cf16cac4-b4bd-4142-a629-1096984d71ec,807100.205047607,4618.82511402614
1000,2,2,018,22018,,,rpa,2/19/2016 12:14:00 PM,6899d70b-337d-485f-ae38-3089094d0a64,668525.706138611,3874.29060537608
1001,2,2,007,22007,,,rpa,2/19/2016 12:14:00 PM,4d1c1c4a-bc4f-48f8-9282-1edc1a6d80ee,590506.18561554,3818.67214358893
1002,2,4,014,24014,,,rpa,2/19/2016 12:14:00 PM,3fa1697a-e4c2-462f-a35d-603434a2a971,580870.694107056,3323.7037978198
1003,1,7,011,17011,,,rpa,2/19/2016 12:14:01 PM,5f479105-5cb8-4244-b8ad-2c5f993189c9,552518.116256714,3367.74134091118
1004,2,7,027,27027,,,rpa,12/15/2017 7:38:14 AM,832d6cb6-6071-4e3e-9d22-f61d69fbfc99,726464.938468933,4340.15834286194
1005,3,5,010,35010,,,rpa,10/11/2016 3:29:43 PM,4478087d-e119-4961-b8f6-2066aec2be25,568420.567810059,3293.74560445069
1006,2,2,025,22025,,,rpa,2/19/2016 12:14:00 PM,2fd98b9d-4205-4b85-aeaa-1e762e48b65f,446167.199302673,4996.44692977688
1007,2,2,030,22030,,,rpa,2/19/2016 12:14:00 PM,da2a985d-9103-4190-a2d7-78c3614cd0a7,842886.905075073,4741.88758730624
1008,2,9,066,29066,,,rpa,2/19/2016 12:14:00 PM,4d72a550-3371-47b1-b835-8ad411e535ac,643449.157363892,4038.01697662527
1009,2,2,037,22037,,,rpa,2/19/2016 12:14:01 PM,bf108914-904d-48b2-91e4-4d092c236547,850969.848358154,4234.23931284159
1010,3,4,027,34027,,,rpa,2/19/2016 12:14:00 PM,4ab84c34-49c3-4443-888e-0c8fbf9283f1,855809.053535461,4171.40254607648
